No.,Date,Height [level],Fur Density [furs/cm^2],Fur Arrangement,Number of Drops,Needle,Fur Sample,Fur Type,Fur Orientation,Replication,Filename,Camera Settings,Lighting,Names,Notes,Resolution [pixels/mm],Steady State Penetration Depth [mm],Maximum Penetration Depth [mm],Droplet Final Spread [mm],Droplet Maximum Spread [mm],Droplet Velocity [m/s],Droplet Diameter [mm],Steady State Dome Height [mm],Minimum Dome Height [mm],Volume Below Fur at Max. Spread [mm^3],Video Index of Max. Spread,Delta_pos,Delta_spread,Delta_Pen,Impact Classification,No. of Levels (Steady Penet Depth),No. of Levels (Max. Penet Depth),Weber #,,,,,,,
r141,3/22/2024,3,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,front facing up,3,r5_E1_7_24,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,21.2,3.867924528,3.867924528,4.339622642,5.094339623,0.92775762,2.665046537,0,0,18.49344606,37,0.240998184,0.754716981,0,,,,,,,,,,,
r142,3/22/2024,3,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8.1_f,horizontal,front facing up,1,r5_E1_8_22,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,22.8,4.736842105,4.736842105,4.035087719,4.605263158,0.973749028,2.907332993,0,0,25.7343349,50,0.344036777,1.00877193,0.964912281,,,,,,,,,,,
r143,3/22/2024,3,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8.1_f,horizontal,front facing up,2,r5_E1_8_23,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,23.4,4.658119658,5.384615385,3.974358974,4.871794872,0.915241621,2.795134731,0.128205128,0,22.86845676,55,0.052307203,1.495726496,0.042735043,,,,,,,,,,,
r144,3/22/2024,3,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8.1_f,horizontal,front facing up,3,r5_E1_8_24,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,
r145,3/21/2023,3,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,bottom facing up,1,r5_E1_3_25,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,,28.4,2.464788732,2.5,5.633802817,5.950704225,0.717143586,2.876590522,0,0,24.9265833,77,2.11E-04,2.007042254,0,,,,,,,,,,,
r146,3/21/2023,3,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,bottom facing up,2,r5_E1_3_26,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,,28.6,2.797202797,3.041958042,5.384615385,5.629370629,0.710171971,2.807228614,0,0,23.16658206,69,0.05751792,1.783216783,0,,,,,,,,,,,
r147,3/21/2023,3,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,bottom facing up,3,r5_E1_3_27,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,,28.8,2.361111111,2.569444444,5.451388889,5.590277778,0.703369473,2.786253832,0,0,22.50584766,67,0.017181995,1.909722222,-0.208333333,,,,,,,,,,,
r148,3/21/2023,3,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,bottom facing up,1,r5_E1_4_25,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,,28.6,3.216783217,3.216783217,4.685314685,5.314685315,0.711520622,2.866793233,0,0,24.67275974,79,0.085990822,2.027972028,0,,,,,,,,,,,
r149,3/21/2023,3,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,bottom facing up,2,r5_E1_4_26,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,,28.6,2.902097902,3.671328671,5.06993007,5.384615385,0.710250995,2.791134144,0,0,22.77040455,65,0.274149342,2.097902098,0,,,,,,,,,,,
r150,3/21/2023,3,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,bottom facing up,3,r5_E1_4_27,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,,28.6,3.321678322,3.391608392,4.685314685,5.13986014,0.710225489,2.833422729,0,0,23.82115077,79,0.004122642,1.958041958,0,,,,,,,,,,,
r151,3/21/2023,3,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,bottom facing up,1,r5_E1_5_25,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,,,28.6,5.769230769,6.573426573,4.440559441,4.65034965,0.710199045,2.872965091,0,0,24.83245544,99,0.156927824,1.188811189,0,,,,,,,,,,,
r152,3/21/2023,3,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,bottom facing up,2,r5_E1_5_26,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,,29,5.862068966,5.862068966,4.034482759,4.586206897,0.701104856,2.80727432,0.103448276,0,23.16771366,88,0.044215366,1.413793103,0,,,,,,,,,,,
r153,3/21/2023,3,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5_1,horizontal,bottom facing up,3,r5_E1_5_27,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Agustin Soto,,28.8,5.729166667,5.729166667,4.027777778,4.618055556,0.7046875,2.885611678,0,0,25.16183317,100,0.126338347,0,0,,,,,,,,,,,
r154,3/22/2024,3,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,bottom facing up,1,r5_E1_6_25,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,21.6,1.805555556,1.898148148,5.092592593,5.277777778,0.906790124,2.659933039,0,0,19.70791724,48,0.205942575,1.898148148,0.416666667,0,7.701612903,9.879032258,6.733870968,9.879032258,1.81817133,,,,,
r155,3/22/2024,3,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,bottom facing up,2,r5_E1_6_26,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,20.8,1.923076923,1.923076923,5.144230769,5.384615385,0.895223451,2.744573443,0,0,21.64976507,56,0.097629751,1.490384615,0.480769231,0,2.799539171,11.62298387,6.324884793,11.62298387,1.195991309,,,,,
r156,3/22/2024,3,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,bottom facing up,3,r5_E1_6_27,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,20.8,1.875,1.923076923,5,5.144230769,0.944267752,2.76780358,0,0,18.92342063,36,0.065370274,3.028846154,0,0,6.405529954,11.19815668,7.880184332,11.19815668,0.796043273,,,,,
r157,3/22/2024,3,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,bottom facing up,1,r5_E1_7_25,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,19.6,3.469387755,3.571428571,4.897959184,5.459183673,0.970798709,2.843363299,0,0,24.07274849,50,0.38045793,2.040816327,0.204081633,0,4.002304147,8.315668203,3.380184332,8.315668203,1.479513507,,,,,
r158,3/22/2024,3,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,bottom facing up,2,r5_E1_7_26,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,20.8,3.221153846,3.317307692,4.326923077,5.384615385,0.917205497,2.763711187,0,0,22.10581787,50,0.200482958,1.778846154,0.528846154,0,5.328341014,10.05184332,3.485023041,10.05184332,1.32749833,,,,,
r159,3/22/2024,3,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,bottom facing up,3,r5_E1_7_27,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,20.8,3.221153846,3.221153846,4.375,4.759615385,0.938468583,2.757538805,0,0,21.95803717,47,0.22551511,1.682692308,0.192307692,0,9.504608295,14.55069124,4.320276498,14.55069124,1.815084439,,,,,
r160,3/22/2024,3,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8.1_sb,horizontal,bottom facing up,1,r5_E1_8_25,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,24.2,5.371900826,5.371900826,3.760330579,4.462809917,0.906442043,2.714289948,0,0,20.94099597,52,0.280148702,1.859504132,1.198347107,0,5.391705069,17.46543779,13.13364055,17.46543779,2.448979945,,,,,
r161,3/22/2024,3,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8.1_sb,horizontal,bottom facing up,2,r5_E1_8_26,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,24,5.458333333,5.458333333,3.708333333,4.708333333,0.889162767,2.693425536,0,0,20.46178598,58,0.030368015,1.333333333,1.041666667,0,6.89516129,19.3375576,10.93894009,19.3375576,2.310863727,,,,,
r162,3/22/2024,3,50,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_8.1_sb,horizontal,bottom facing up,3,r5_E1_8_27,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,22.4,5.803571429,5.803571429,4.375,4.910714286,0.979532967,2.888431969,0,0,25.23568205,73,0.005566049,1.651785714,0.491071429,0,13.62903226,32.66129032,15.56451613,32.66129032,5.086841118,,,,,
r163,1/11/2024,4,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,standard,1,r5_E1_3_28,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Will Stallions,,30.4,3.059210526,3.092105263,4.835526316,6.644736842,1.466165414,2.587190767,0,0,17.8153176,19,0.200193525,1.644736842,0,,4,4,,,,,,,,
r164,1/11/2024,4,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,standard,2,r5_E1_3_29,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Will Stallions,,30,3.1,3.466666667,4.3,6.5,1.453303219,2.636270877,0,0,19.09040477,32,0.334563336,1.133333333,0.033333333,,,,,,,,,,,
r165,1/11/2024,4,144.1152692,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_3_2,horizontal,standard,3,r5_E1_3_30,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Will Stallions,,30.8,3.051948052,3.051948052,4.285714286,5.649350649,1.445518767,2.54687363,0,0,16.99071196,25,0.090581344,1.720779221,0.032467532,,,,,,,,,,,
r166,2/1/2024,4,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,standard,1,r5_E1_4_28,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,21,6.095238095,6.857142857,4.476190476,4.809523809,1.528571429,2.739599424,0,0,21.53226999,65,0.703314411,2.523809524,0,,,,,,,,,,,
r167,2/1/2024,4,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,standard,2,r5_E1_4_29,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,
r168,2/1/2024,4,100,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_4_1,horizontal,standard,3,r5_E1_4_30,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,
r169,1/11/2024,4,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5.1_sb,horizontal,standard,1,r5_E1_5_28,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Will Stallions,reshooting,30,11.36666667,11.4,3.833333333,4.066666667,0.9,1.191191994,0,0,1.770002644,99,0.195959547,1.233333333,0,,,,,,,,,,,
r170,1/11/2024,4,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5.1_sb,horizontal,standard,2,r5_E1_5_29,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Will Stallions,reshooting,30.4,11.21710526,11.21710526,3.914473684,4.243421053,0.888157895,0.940323944,0,0,0.87068508,43,0.028898597,1.480263158,0,,,,,,,,,,,
r171,1/11/2024,4,49.03922353,parallel,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_5.1_sb,horizontal,standard,3,r5_E1_5_30,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Will Stallions,,,,,,,,,,,,,,,,,,,,,,,,,,
r172,2/1/2024,4,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,standard,1,r5_E1_6_28,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,
r173,2/1/2024,4,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,standard,2,r5_E1_6_29,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,
r174,2/1/2024,4,162.0324049,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_6_1,horizontal,standard,3,r5_E1_6_30,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Zack Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,
r175,1/11/2024,4,97.94122645,staggered,2,Pink JG20-1.0HP (ID: 0.024''; OD: 0.036'') - 1.5'',E1_7_1,horizontal,standard,1,r5_E1_7_28,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/h1_E2_3_1/camerasettingshydrophoc4-7.PNG?csf=1&web=1&e=wCtXFs,https://liveutk-my.sharepoint.com/:i:/r/personal/grible_vols_utk_edu/Documents/Fur%20Wetting/Experiments/r1_E1_3_1/20220207_145306000_iOS.jpg?csf=1&web=1&e=mZ21tB,Will Stallions,,29.6,4.155405405,4.155405405,4.459459459,5.506756757,1.422197933,2.60017369,0,0,18.4092331,27,0.099496363,2.060810811,0.101351351,0.439189189,6.129032258,15.16129032,7.419354839,15.16129032,1.640887997,,,,,
